domain	utterance	semantic_parse
weather	I'm curious about the sunrise at 1215 Cushman Creek on 2019-03-18 07:14:05.092076.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 1215 Cushman Creek ] on [SL:DATE_TIME 2019-03-18 07 : 14 : 05.092076 ] . ]
weather	Can you provide the Réaumur temperature for 1242 Golden Gate Bayou?	[IN:GET_WEATHER Can you provide the [SL:WEATHER_TEMPERATURE_UNIT Réaumur ] temperature for [SL:LOCATION 1242 Golden Gate Bayou ] ? ]
weather	What about the cold weather at sunrise?	[IN:GET_SUNRISE What about the [SL:WEATHER cold ] weather at sunrise ? ]
weather	Where is Toronto within 5 kilometers?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Toronto ] within [SL:SEARCH_RADIUS 5 kilometers ] ? ]
weather	Is the weather cloudy in Newton?	[IN:GET_WEATHER Is the weather [SL:WEATHER cloudy ] in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	I wonder if the location in Rio de Janeiro is on the beach.	[IN:GET_LOCATION I wonder if the location in [SL:LOCATION_USER Rio de Janeiro ] is [SL:LOCATION_MODIFIER on the beach ] . ]
weather	On a cold day, what time did sunset occur at 697 Christmas Tree Point Landing on 1973-04-09 04:10:11.984174?	[IN:GET_SUNSET On a [SL:WEATHER cold ] day, what time did sunset occur at [SL:LOCATION 697 Christmas Tree Point Landing ] on [SL:DATE_TIME 1973-04-09 04 : 10 : 11.984174 ] ? ]
weather	Can you tell me if 523 Dolphin Walk is cloudy?	[IN:GET_WEATHER Can you tell me if [SL:LOCATION 523 Dolphin Walk ] is [SL:WEATHER_ATTRIBUTE cloudy ] ? ]
weather	Please provide the sunrise time at 744 Canby Lane for 1976-12-20 12:39:46.764194.	[IN:GET_SUNRISE Please provide the sunrise time at [SL:LOCATION 744 Canby Lane ] for [SL:DATE_TIME 1976-12-20 12 : 39 : 46.764194 ] . ]
weather	What time is sunrise at 481 Cuesta Glen?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 481 Cuesta Glen ] ? ]
weather	Can you tell me when the sun sets at 286 Rivera Run?	[IN:GET_SUNSET Can you tell me when the sun sets at [SL:LOCATION 286 Rivera Run ] ? ]
weather	I'm curious about the sunset at 379 Liebig Drive on a foggy day.	[IN:GET_SUNSET I m curious about the sunset at [SL:LOCATION 379 Liebig Drive ] on a [SL:WEATHER foggy ] day . ]
weather	Could you tell me if you're in Mumbai on the beach?	[IN:GET_LOCATION Could you tell me if you re in [SL:LOCATION_USER Mumbai ] [SL:LOCATION_MODIFIER on the beach ] ? ]
weather	What locations are in 200 miles of Sydney?	[IN:GET_LOCATION What locations are in [SL:SEARCH_RADIUS 200 miles ] of [SL:LOCATION_USER Sydney ] ? ]
weather	Can you find Sydney in the valley within 50 kilometers?	[IN:GET_LOCATION Can you find [SL:LOCATION_USER Sydney ] [SL:LOCATION_MODIFIER in the valley ] within [SL:SEARCH_RADIUS 50 kilometers ] ? ]
weather	What time is sunrise at 212 Edna Crescent?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 212 Edna Crescent ] ? ]
weather	Could you tell me sunset timing for 41 San Rafael Bend?	[IN:GET_SUNSET Could you tell me sunset timing for [SL:LOCATION 41 San Rafael Bend ] ? ]
weather	I wonder if it will be snowy at 289 Avenue H Highway today.	[IN:GET_WEATHER I wonder if it will be [SL:WEATHER snowy ] at [SL:LOCATION 289 Avenue H Highway ] today . ]
weather	I need to know the sunset time at 625 Elm Pike on 1997-04-03 23:49:45.281512.	[IN:GET_SUNSET I need to know the sunset time at [SL:LOCATION 625 Elm Pike ] on [SL:DATE_TIME 1997-04-03 23 : 49 : 45.281512 ] . ]
weather	What time is sunrise at 1313 Manseau Bend?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1313 Manseau Bend ] ? ]
weather	In 1031 Brazil Crossing, the foggy weather is measured in Kelvin.	[IN:GET_WEATHER In [SL:LOCATION 1031 Brazil Crossing ] , the [SL:WEATHER foggy ] weather is measured in [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] . ]
weather	I'm looking for New York, specifically by the lake, within 5 kilometers.	[IN:GET_LOCATION I m looking for [SL:LOCATION_USER New York ] , specifically [SL:LOCATION_MODIFIER by the lake ] , within [SL:SEARCH_RADIUS 5 kilometers ] . ]
weather	Please check for locations within 5 miles in the suburbs of Cape Town.	[IN:GET_LOCATION Please check for locations within [SL:SEARCH_RADIUS 5 miles ] [SL:LOCATION_MODIFIER in the suburbs ] of [SL:LOCATION_USER Cape Town ] . ]
weather	I need to know if downtown Beijing is under 30 kilometers away.	[IN:GET_LOCATION I need to know if [SL:LOCATION_MODIFIER downtown ] [SL:LOCATION_USER Beijing ] is under [SL:SEARCH_RADIUS 30 kilometers ] away . ]
weather	Could you tell me when sunset is at 1106 Arch Alley?	[IN:GET_SUNSET Could you tell me when sunset is at [SL:LOCATION 1106 Arch Alley ] ? ]
weather	On a hot day, what time did the sun rise at 288 Marine Route on 1977-06-12 09:36:08.687878?	[IN:GET_SUNRISE On a [SL:WEATHER hot ] day, what time did the sun rise at [SL:LOCATION 288 Marine Route ] on [SL:DATE_TIME 1977-06-12 09 : 36 : 08.687878 ] ? ]
weather	Could you tell me the sunset time at 397 Behr Lane with rainy weather?	[IN:GET_SUNSET Could you tell me the sunset time at [SL:LOCATION 397 Behr Lane ] with [SL:WEATHER rainy ] weather ? ]
weather	I'm curious about the weather on 1974-12-09 17:12:30.185178, if you can help.	[IN:GET_WEATHER I m curious about the weather on [SL:DATE_TIME 1974-12-09 17 : 12 : 30.185178 ] , if you can help . ]
weather	Is it foggy in Rankine units?	[IN:GET_WEATHER Is it [SL:WEATHER foggy ] in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] units ? ]
weather	What is the location in the suburbs of 5 miles?	[IN:GET_LOCATION What is the location [SL:LOCATION_MODIFIER in the suburbs ] of [SL:SEARCH_RADIUS 5 miles ] ? ]
weather	I'm curious about the sunrise at 732 Paris Run today.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 732 Paris Run ] today . ]
weather	I wonder about the sunset timing at 318 Fort Funston Ranch.	[IN:GET_SUNSET I wonder about the sunset timing at [SL:LOCATION 318 Fort Funston Ranch ] . ]
weather	Can you tell me sunrise for 952 Glenview Loop?	[IN:GET_SUNRISE Can you tell me sunrise for [SL:LOCATION 952 Glenview Loop ] ? ]
weather	Can you tell me if it's cloudy during sunrise at 1239 Wisser Rapids?	[IN:GET_SUNRISE Can you tell me if it s [SL:WEATHER cloudy ] during sunrise at [SL:LOCATION 1239 Wisser Rapids ] ? ]
weather	I want to know if it's rainy at 1181 Montecito Motorway.	[IN:GET_WEATHER I want to know if it s [SL:WEATHER rainy ] at [SL:LOCATION 1181 Montecito Motorway ] . ]
weather	On 2001-07-14 15:11:44.268169, what's the Gas Mark at 1002 Iowa Lake?	[IN:GET_WEATHER On [SL:DATE_TIME 2001-07-14 15 : 11 : 44.268169 ] , what s the [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] at [SL:LOCATION 1002 Iowa Lake ] ? ]
weather	Please identify a location close to the airport within 100 kilometers.	[IN:GET_LOCATION Please identify a location [SL:LOCATION_MODIFIER close to the airport ] within [SL:SEARCH_RADIUS 100 kilometers ] . ]
weather	At 2018-03-02 23:06:18.652656, will it be snowy or sunny at 1216 Agnon Viaduct with temperature measured in Newton?	[IN:GET_WEATHER At [SL:DATE_TIME 2018-03-02 23 : 06 : 18.652656 ] , will it be [SL:WEATHER_ATTRIBUTE snowy ] or [SL:WEATHER sunny ] at [SL:LOCATION 1216 Agnon Viaduct ] with temperature measured in [SL:WEATHER_TEMPERATURE_UNIT Newton ] ? ]
weather	Is it humid and windy at 1006 Watt Park?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE humid ] and [SL:WEATHER windy ] at [SL:LOCATION 1006 Watt Park ] ? ]
weather	I wonder when the sun sets at 1168 South Gate Walk under clear skies.	[IN:GET_SUNSET I wonder when the sun sets at [SL:LOCATION 1168 South Gate Walk ] under [SL:WEATHER clear skies ] . ]
weather	I wonder when the sunset occurs at 148 Pulaski Street.	[IN:GET_SUNSET I wonder when the sunset occurs at [SL:LOCATION 148 Pulaski Street ] . ]
weather	I'm curious about the weather today at 670 Owens Terrace.	[IN:GET_WEATHER I m curious about the weather today at [SL:LOCATION 670 Owens Terrace ] . ]
weather	Given the cloudy weather, when is sunset at 421 Earl Bypass?	[IN:GET_SUNSET Given the [SL:WEATHER cloudy ] weather, when is sunset at [SL:LOCATION 421 Earl Bypass ] ? ]
weather	I'm wondering when sunset occurs at 1209 Karen Ranch given the foggy weather.	[IN:GET_SUNSET I m wondering when sunset occurs at [SL:LOCATION 1209 Karen Ranch ] given the [SL:WEATHER foggy ] weather . ]
weather	What time is sunrise at 1016 Thornton Heights?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 1016 Thornton Heights ] ? ]
weather	Could the weather be hot for the sunrise?	[IN:GET_SUNRISE Could the weather be [SL:WEATHER hot ] for the sunrise ? ]
weather	Where is Cape Town within 1 kilometer?	[IN:GET_LOCATION Where is [SL:LOCATION_USER Cape Town ] within [SL:SEARCH_RADIUS 1 kilometer ] ? ]
weather	I'm curious about the sunset time at 459 Chatham Square tonight.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 459 Chatham Square ] tonight . ]
weather	I wonder if the weather feels cool right now.	[IN:GET_WEATHER I wonder if the weather feels [SL:WEATHER cool ] right now . ]
weather	Given that it's humid, when will the sunrise occur at 713 Hickory Lane?	[IN:GET_SUNRISE Given that it s [SL:WEATHER humid ] , when will the sunrise occur at [SL:LOCATION 713 Hickory Lane ] ? ]
weather	I want to know the exact sunrise time at 44 Carl Hill on 2004-06-16 16:10:41.748469.	[IN:GET_SUNRISE I want to know the exact sunrise time at [SL:LOCATION 44 Carl Hill ] on [SL:DATE_TIME 2004-06-16 16 : 10 : 41.748469 ] . ]
weather	I wonder about the sunrise timing at 594 Eaton Expressway today.	[IN:GET_SUNRISE I wonder about the sunrise timing at [SL:LOCATION 594 Eaton Expressway ] today . ]
weather	I would like to know the rainy weather in Delisle at 256 Craig Loop.	[IN:GET_WEATHER I would like to know the [SL:WEATHER rainy ] weather in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] at [SL:LOCATION 256 Craig Loop ] . ]
weather	I need to know if it was humid on 1983-01-24 21:02:54.095148 in Celsius at 1284 Lomita Parkway.	[IN:GET_WEATHER I need to know if it was [SL:WEATHER_ATTRIBUTE humid ] on [SL:DATE_TIME 1983-01-24 21 : 02 : 54.095148 ] in [SL:WEATHER_TEMPERATURE_UNIT Celsius ] at [SL:LOCATION 1284 Lomita Parkway ] . ]
weather	What locations can you identify in New York within 100 meters?	[IN:GET_LOCATION What locations can you identify in [SL:LOCATION_USER New York ] within [SL:SEARCH_RADIUS 100 meters ] ? ]
weather	What time is sunrise at 320 Pollard Manor?	[IN:GET_SUNRISE What time is sunrise at [SL:LOCATION 320 Pollard Manor ] ? ]
weather	Please let me know when the sun rises at 1293 Beach Loop on 1997-03-19 14:39:20.375424.	[IN:GET_SUNRISE Please let me know when the sun rises at [SL:LOCATION 1293 Beach Loop ] on [SL:DATE_TIME 1997-03-19 14 : 39 : 20.375424 ] . ]
weather	Can you tell me sunrise time for 83 Lilac Loop?	[IN:GET_SUNRISE Can you tell me sunrise time for [SL:LOCATION 83 Lilac Loop ] ? ]
weather	I need to know the sunrise time at 472 Oak Bypass today.	[IN:GET_SUNRISE I need to know the sunrise time at [SL:LOCATION 472 Oak Bypass ] today . ]
weather	The cloudy conditions today at 739 Towerside Shore are stormy and measured in Rankine.	[IN:GET_WEATHER The [SL:WEATHER cloudy ] conditions today at [SL:LOCATION 739 Towerside Shore ] are [SL:WEATHER_ATTRIBUTE stormy ] and measured in [SL:WEATHER_TEMPERATURE_UNIT Rankine ] . ]
weather	Please find out the sunset time at 794 Torrens Motorway on 1997-08-30 21:56:13.303553.	[IN:GET_SUNSET Please find out the sunset time at [SL:LOCATION 794 Torrens Motorway ] on [SL:DATE_TIME 1997-08-30 21 : 56 : 13.303553 ] . ]
weather	I'm curious about the sunset time at sunny 333 Cosmo Field.	[IN:GET_SUNSET I m curious about the sunset time at [SL:WEATHER sunny ] [SL:LOCATION 333 Cosmo Field ] . ]
weather	What is the humidity at Kelvin 1023 Laura Run?	[IN:GET_WEATHER What is the [SL:WEATHER_ATTRIBUTE humid ] ity at [SL:WEATHER_TEMPERATURE_UNIT Kelvin ] [SL:LOCATION 1023 Laura Run ] ? ]
weather	Could you tell me when the sun rises at 1321 Market Station?	[IN:GET_SUNRISE Could you tell me when the sun rises at [SL:LOCATION 1321 Market Station ] ? ]
weather	Is it freezing and windy in Delisle?	[IN:GET_WEATHER Is it [SL:WEATHER_ATTRIBUTE freezing ] and [SL:WEATHER windy ] in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] ? ]
weather	What can you find in Los Angeles that's 50 kilometers away?	[IN:GET_LOCATION What can you find in [SL:LOCATION_USER Los Angeles ] that s [SL:SEARCH_RADIUS 50 kilometers ] away ? ]
weather	Is the weather hot at 958 Knockash Canyon?	[IN:GET_WEATHER Is the weather [SL:WEATHER hot ] at [SL:LOCATION 958 Knockash Canyon ] ? ]
weather	The weather at Gas Mark is both foggy and snowy today.	[IN:GET_WEATHER The weather at [SL:WEATHER_TEMPERATURE_UNIT Gas Mark ] is both [SL:WEATHER_ATTRIBUTE foggy ] and [SL:WEATHER snowy ] today . ]
weather	Where is New York, 1 mile on the beach?	[IN:GET_LOCATION Where is [SL:LOCATION_USER New York ] , [SL:SEARCH_RADIUS 1 mile ] [SL:LOCATION_MODIFIER on the beach ] ? ]
weather	I'm curious about the sunset time at 139 Cross Mews today.	[IN:GET_SUNSET I m curious about the sunset time at [SL:LOCATION 139 Cross Mews ] today . ]
weather	I want to know the location of Mumbai at the park, within a search radius of 20 kilometers.	[IN:GET_LOCATION I want to know the location of [SL:LOCATION_USER Mumbai ] [SL:LOCATION_MODIFIER at the park ] , within a search radius of [SL:SEARCH_RADIUS 20 kilometers ] . ]
weather	Can you tell me if it was stormy at 2012-08-02 03:03:47.581590?	[IN:GET_WEATHER Can you tell me if it was [SL:WEATHER_ATTRIBUTE stormy ] at [SL:DATE_TIME 2012-08-02 03 : 03 : 47.581590 ] ? ]
weather	When is the sunset today at 12 Bay Shore Circle given it's sunny?	[IN:GET_SUNSET When is the sunset today at [SL:LOCATION 12 Bay Shore Circle ] given it s [SL:WEATHER sunny ] ? ]
weather	Considering it's cold and foggy, what's the weather at Léger, 51 Rawles Annex?	[IN:GET_WEATHER Considering it s [SL:WEATHER cold ] and [SL:WEATHER_ATTRIBUTE foggy ] , what s the weather at [SL:WEATHER_TEMPERATURE_UNIT Léger ] , [SL:LOCATION 51 Rawles Annex ] ? ]
weather	I would like to know the sunrise time at 1010 Minnesota Green when it's sunny.	[IN:GET_SUNRISE I would like to know the sunrise time at [SL:LOCATION 1010 Minnesota Green ] when it s [SL:WEATHER sunny ] . ]
weather	What locations can we find within 20 meters of Berlin?	[IN:GET_LOCATION What locations can we find within [SL:SEARCH_RADIUS 20 meters ] of [SL:LOCATION_USER Berlin ] ? ]
weather	What's the weather like on 1978-01-18 20:12:09.603187?	[IN:GET_WEATHER What s the weather like on [SL:DATE_TIME 1978-01-18 20 : 12 : 09.603187 ] ? ]
weather	I’m curious about the sunrise at 446 China Basin Freeway in humid weather.	[IN:GET_SUNRISE I m curious about the sunrise at [SL:LOCATION 446 China Basin Freeway ] in [SL:WEATHER humid ] weather . ]
weather	I wonder about the sunset time at 1059 Windsor Mill Circle, given it's windy.	[IN:GET_SUNSET I wonder about the sunset time at [SL:LOCATION 1059 Windsor Mill Circle ] , given it s [SL:WEATHER windy ] . ]
weather	Could you tell me if it's snowy on 2006-05-04 10:02:21.444927?	[IN:GET_WEATHER Could you tell me if it s [SL:WEATHER_ATTRIBUTE snowy ] on [SL:DATE_TIME 2006-05-04 10 : 02 : 21.444927 ] ? ]
weather	At 111 Stanford Heights Parkway, what time does sunrise occur on 2020-02-16 22:12:20.848327?	[IN:GET_SUNRISE At [SL:LOCATION 111 Stanford Heights Parkway ] , what time does sunrise occur on [SL:DATE_TIME 2020-02-16 22 : 12 : 20.848327 ] ? ]
weather	Is the weather overcast at 853 Pino Parkway?	[IN:GET_WEATHER Is the weather [SL:WEATHER_ATTRIBUTE overcast ] at [SL:LOCATION 853 Pino Parkway ] ? ]
weather	I'm curious to know if London is in the valley, especially within 5 miles.	[IN:GET_LOCATION I m curious to know if [SL:LOCATION_USER London ] is [SL:LOCATION_MODIFIER in the valley ] , especially within [SL:SEARCH_RADIUS 5 miles ] . ]
weather	I'm curious about the weather at 63 La Avanzada Rapids on 1994-12-06 07:30:53.625510.	[IN:GET_WEATHER I m curious about the weather at [SL:LOCATION 63 La Avanzada Rapids ] on [SL:DATE_TIME 1994-12-06 07 : 30 : 53.625510 ] . ]
weather	Can you tell me the sunrise time for 604 Hagiwara Tea Garden Motorway?	[IN:GET_SUNRISE Can you tell me the sunrise time for [SL:LOCATION 604 Hagiwara Tea Garden Motorway ] ? ]
weather	I'm curious about the overcast weather at 28 Gibb Heights, especially in Delisle.	[IN:GET_WEATHER I m curious about the [SL:WEATHER overcast ] weather at [SL:LOCATION 28 Gibb Heights ] , especially in [SL:WEATHER_TEMPERATURE_UNIT Delisle ] . ]
weather	Can you tell me the sunset time at sunny 511 Elmwood Mall?	[IN:GET_SUNSET Can you tell me the sunset time at [SL:WEATHER sunny ] [SL:LOCATION 511 Elmwood Mall ] ? ]
weather	I wonder if it will be foggy or sunny today.	[IN:GET_WEATHER I wonder if it will be [SL:WEATHER_ATTRIBUTE foggy ] or [SL:WEATHER sunny ] today . ]
weather	I'm looking for places in Paris, close to the airport, within 50 kilometers.	[IN:GET_LOCATION I m looking for places in [SL:LOCATION_USER Paris ] , [SL:LOCATION_MODIFIER close to the airport ] , within [SL:SEARCH_RADIUS 50 kilometers ] . ]
weather	Can you tell me the sunset time for 102 Acevedo Glen?	[IN:GET_SUNSET Can you tell me the sunset time for [SL:LOCATION 102 Acevedo Glen ] ? ]
weather	Can you tell me sunrise time for 897 Sunset Station?	[IN:GET_SUNRISE Can you tell me sunrise time for [SL:LOCATION 897 Sunset Station ] ? ]
weather	Please provide the sunrise time for 856 Pierce Pass on 1972-11-28 17:02:08.121859.	[IN:GET_SUNRISE Please provide the sunrise time for [SL:LOCATION 856 Pierce Pass ] on [SL:DATE_TIME 1972-11-28 17 : 02 : 08.121859 ] . ]
weather	Could you tell me the weather for 1149 Ada Landing?	[IN:GET_WEATHER Could you tell me the weather for [SL:LOCATION 1149 Ada Landing ] ? ]
weather	Can you find locations in the suburbs of Berlin 15 miles away?	[IN:GET_LOCATION Can you find locations [SL:LOCATION_MODIFIER in the suburbs ] of [SL:LOCATION_USER Berlin ] [SL:SEARCH_RADIUS 15 miles ] away ? ]
weather	At 1125 Woodhaven Extension, it's hot and sunny.	[IN:GET_SUNRISE At [SL:LOCATION 1125 Woodhaven Extension ] , it s [SL:WEATHER hot ] and sunny . ]
weather	Is the sunset at 1037 Caire Point stormy?	[IN:GET_SUNSET Is the sunset at [SL:LOCATION 1037 Caire Point ] [SL:WEATHER stormy ] ? ]
weather	Could you tell me sunset time at 288 Marion Station?	[IN:GET_SUNSET Could you tell me sunset time at [SL:LOCATION 288 Marion Station ] ? ]
weather	What does the Fahrenheit temperature indicate about stormy freezing rain?	[IN:GET_WEATHER What does the [SL:WEATHER_TEMPERATURE_UNIT Fahrenheit ] temperature indicate about [SL:WEATHER_ATTRIBUTE stormy ] [SL:WEATHER freezing rain ] ? ]
weather	What time does the sunset occur at 881 Reed Expressway snowy?	[IN:GET_SUNSET What time does the sunset occur at [SL:LOCATION 881 Reed Expressway ] [SL:WEATHER snowy ] ? ]
weather	Where is New York, 10 kilometers near the coast?	[IN:GET_LOCATION Where is [SL:LOCATION_USER New York ] , [SL:SEARCH_RADIUS 10 kilometers ] [SL:LOCATION_MODIFIER near the coast ] ? ]
